School DBN,School Name,School District,Home Language,Total Applicants Language,True Applicants Language,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
02M533,Union Square Academy for Health Sciences,2,ARABIC,38,11.0,834.0,154.0,163.0,143.0,3.1842105263157894,55
18K576,Victory Collegiate High School,18,ARABIC,12,6.0,305.0,61.0,140.0,6.0,3.0,56
01M539,"New Explorations into Science, Technology and Math High School",1,ARABIC,28,9.0,3743.0,2047.0,150.0,289.0,2.892857142857143,57
30Q445,William Cullen Bryant High School,30,ARABIC,46,11.0,1681.0,297.0,435.0,349.0,2.630434782608696,58
11X513,New World High School,11,ARABIC,19,7.0,625.0,129.0,108.0,69.0,2.5789473684210527,59
08X405,Herbert H. Lehman High School,8,ARABIC,47,11.0,2078.0,405.0,528.0,479.0,2.574468085106383,60
08X349,Bronx River High School,8,ARABIC,32,9.0,1172.0,196.0,108.0,168.0,2.53125,61
10X374,Knowledge and Power Preparatory Academy International High School (Kappa),10,ARABIC,26,8.0,2279.0,431.0,120.0,179.0,2.4615384615384617,62
21K468,Kingsborough Early College School,21,ARABIC,26,8.0,1229.0,429.0,110.0,122.0,2.4615384615384617,62
22K555,Brooklyn College Academy,22,ARABIC,28,8.0,2698.0,911.0,170.0,228.0,2.2857142857142856,64
30Q501,Frank Sinatra School of the Arts High School,30,ARABIC,16,6.0,3557.0,1643.0,236.0,416.0,2.25,65
21K540,John Dewey High School,21,ARABIC,55,11.0,2573.0,622.0,553.0,577.0,2.2,66
02M546,Academy for Software Engineering,2,ARABIC,17,6.0,1992.0,388.0,125.0,201.0,2.1176470588235294,67
24Q520,Middle College High School at LaGuardia Community College,24,ARABIC,42,9.0,1826.0,552.0,97.0,118.0,1.9285714285714286,68
11X455,Harry S Truman High School,11,ARABIC,43,9.0,1891.0,390.0,913.0,6.0,1.8837209302325582,69
16K498,Brooklyn High School for Law and Technology,16,ARABIC,27,7.0,1730.0,296.0,151.0,6.0,1.8148148148148149,70
30Q502,Information Technology High School,30,ARABIC,27,7.0,944.0,190.0,227.0,6.0,1.8148148148148149,70
31R450,Curtis High School,31,ARABIC,27,7.0,1967.0,690.0,804.0,754.0,1.8148148148148149,70
21K410,Abraham Lincoln High School,21,ARABIC,58,10.0,2225.0,539.0,741.0,604.0,1.7241379310344827,73
24Q530,International High School at LaGuardia Community College,24,ARABIC,21,6.0,1236.0,505.0,119.0,114.0,1.7142857142857142,74
02M400,High School for Environmental Studies,2,ARABIC,22,6.0,2558.0,395.0,344.0,385.0,1.6363636363636365,75
11X542,Pelham Preparatory Academy,11,ARABIC,50,9.0,2331.0,448.0,130.0,211.0,1.62,76
02M392,Manhattan Business Academy,2,ARABIC,23,6.0,1321.0,191.0,161.0,6.0,1.565217391304348,77
27Q480,John Adams High School,27,ARABIC,23,6.0,2490.0,480.0,636.0,644.0,1.565217391304348,77
13K595,Bedford Academy High School,13,ARABIC,25,6.0,2464.0,599.0,81.0,114.0,1.44,79
14K610,A-Tech High School,14,ARABIC,26,6.0,1273.0,264.0,224.0,243.0,1.3846153846153846,80
11X508,Bronxdale High School,11,ARABIC,57,8.0,1828.0,267.0,129.0,190.0,1.1228070175438596,81
10X440,DeWitt Clinton High School,10,ARABIC,33,6.0,2901.0,586.0,385.0,492.0,1.0909090909090908,82
24Q264,Academy of Finance and Enterprise,24,ARABIC,41,6.0,2163.0,546.0,124.0,151.0,0.8780487804878049,83
19K404,Academy for Young Writers,19,ARABIC,6,1.0,559.0,71.0,92.0,82.0,0.16666666666666666,84
09X413,Bronx High School for Medical Science,9,ARABIC,6,1.0,1104.0,178.0,90.0,170.0,0.16666666666666666,84
06M346,Community Health Academy of the Heights,6,ARABIC,6,1.0,586.0,143.0,75.0,93.0,0.16666666666666666,84
18K567,Brooklyn Theatre Arts High School,18,ARABIC,6,1.0,352.0,39.0,125.0,6.0,0.16666666666666666,84
10X351,Bronx Collaborative High School,10,ARABIC,6,1.0,582.0,47.0,150.0,6.0,0.16666666666666666,84
06M463,High School for Media and Communications,6,ARABIC,6,1.0,505.0,61.0,150.0,6.0,0.16666666666666666,84
02M551,Urban Assembly New York Harbor School,2,ARABIC,6,1.0,724.0,221.0,200.0,6.0,0.16666666666666666,84
07X670,Health Opportunities High School,7,ARABIC,6,1.0,477.0,47.0,75.0,6.0,0.16666666666666666,84
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,ARABIC,6,1.0,862.0,174.0,250.0,182.0,0.16666666666666666,84
05M499,Frederick Douglass Academy,5,ARABIC,6,1.0,903.0,195.0,325.0,214.0,0.16666666666666666,84
03M291,West End Secondary School,3,ARABIC,6,1.0,1209.0,392.0,105.0,146.0,0.16666666666666666,84
03M403,The Global Learning Collaborative,3,ARABIC,6,1.0,754.0,90.0,108.0,6.0,0.16666666666666666,84
07X522,Bronx Design and Construction Academy,7,ARABIC,6,1.0,677.0,112.0,140.0,91.0,0.16666666666666666,84
23K514,Frederick Douglass Academy VII High School,23,ARABIC,6,1.0,532.0,76.0,108.0,85.0,0.16666666666666666,84
17K537,High School for Youth and Community Development at Erasmus,17,ARABIC,6,1.0,488.0,82.0,140.0,6.0,0.16666666666666666,84
12X251,Explorations Academy H.S.,12,ARABIC,6,1.0,476.0,39.0,117.0,6.0,0.16666666666666666,84
32K549,The Brooklyn School for Social Justice,32,ARABIC,6,1.0,425.0,47.0,120.0,6.0,0.16666666666666666,84
29Q498,"Health, Arts, Robotics, and Technology High School",29,ARABIC,6,1.0,1435.0,293.0,196.0,264.0,0.16666666666666666,84
19K618,Academy of Innovative Technology,19,ARABIC,7,1.0,1048.0,183.0,115.0,169.0,0.14285714285714285,102
15K464,Park Slope Collegiate,15,ARABIC,7,1.0,613.0,115.0,102.0,130.0,0.14285714285714285,102
15K497,The Boerum Hill School for International Studies,15,ARABIC,7,1.0,801.0,155.0,125.0,6.0,0.14285714285714285,102
15K519,Cobble Hill School of American Studies,15,ARABIC,7,1.0,481.0,62.0,278.0,6.0,0.14285714285714285,102
14K477,East Williamsburg Scholars Academy,14,ARABIC,7,1.0,650.0,90.0,234.0,6.0,0.14285714285714285,102
08X367,"Archimedes Academy for Math, Science and Technology Applications",8,ARABIC,7,1.0,427.0,75.0,100.0,6.0,0.14285714285714285,102
13K439,Brooklyn International High School,13,ARABIC,7,1.0,409.0,71.0,81.0,53.0,0.14285714285714285,102
12X684,Wings Academy,12,ARABIC,7,1.0,370.0,63.0,150.0,86.0,0.14285714285714285,102
08X376,Antonia Pantoja Preparatory Academy: A College Board School,8,ARABIC,7,1.0,308.0,82.0,84.0,104.0,0.14285714285714285,102
08X452,Gotham Collaborative High School,8,ARABIC,7,1.0,343.0,51.0,120.0,6.0,0.14285714285714285,102
12X242,Mott Hall V,12,ARABIC,7,1.0,1001.0,282.0,81.0,91.0,0.14285714285714285,102
28Q284,York Early College Academy,28,ARABIC,7,1.0,1602.0,580.0,81.0,91.0,0.14285714285714285,102
29Q492,"Mathematics, Science Research and Technology Magnet High School",29,ARABIC,7,1.0,782.0,146.0,150.0,6.0,0.14285714285714285,102
03M610,Young Women's Leadership School,3,ARABIC,7,1.0,370.0,113.0,81.0,6.0,0.14285714285714285,102
04M680,"Heritage School, The",4,ARABIC,7,1.0,482.0,60.0,80.0,6.0,0.14285714285714285,102
03M494,High School of Arts and Technology,3,ARABIC,7,1.0,1037.0,132.0,140.0,6.0,0.14285714285714285,102
28Q328,High School for Community Leadership,28,ARABIC,7,1.0,671.0,160.0,150.0,231.0,0.14285714285714285,102
06M211,Inwood Early College for Health and Information Technologies,6,ARABIC,7,1.0,745.0,156.0,111.0,6.0,0.14285714285714285,102
06M467,High School for Law and Public Service,6,ARABIC,7,1.0,643.0,95.0,167.0,84.0,0.14285714285714285,102
26Q435,Martin Van Buren High School,26,ARABIC,7,1.0,1084.0,217.0,352.0,273.0,0.14285714285714285,102
02M305,"Urban Assembly Academy of Government and Law, The",2,ARABIC,7,1.0,573.0,75.0,100.0,6.0,0.14285714285714285,102
26Q315,Business Technology Early College High School,26,ARABIC,7,1.0,1032.0,289.0,180.0,272.0,0.14285714285714285,102
02M303,"Facing History School, The",2,ARABIC,7,1.0,421.0,87.0,107.0,6.0,0.14285714285714285,102
02M413,School of the Future High School,2,ARABIC,7,1.0,1741.0,485.0,108.0,152.0,0.14285714285714285,102
28Q896,"Young Women's Leadership School, Queens",28,ARABIC,7,1.0,350.0,99.0,81.0,119.0,0.14285714285714285,102
29Q248,Queens Preparatory Academy,29,ARABIC,7,1.0,383.0,62.0,100.0,6.0,0.14285714285714285,102
13K527,Urban Assembly Institute of Math and Science for Young Women,13,ARABIC,8,1.0,237.0,54.0,81.0,60.0,0.125,128
03M417,Frank McCourt High School,3,ARABIC,8,1.0,1253.0,345.0,120.0,170.0,0.125,128
15K656,Brooklyn High School of the Arts,15,ARABIC,8,1.0,2104.0,574.0,254.0,272.0,0.125,128
29Q313,Benjamin Franklin High School for Finance & Information Technology,29,ARABIC,8,1.0,735.0,122.0,108.0,6.0,0.125,128
14K561,Williamsburg Preparatory School,14,ARABIC,8,1.0,1131.0,226.0,180.0,236.0,0.125,128
02M459,Manhattan International High School,2,ARABIC,8,1.0,738.0,151.0,85.0,73.0,0.125,128
13K419,"Science Skills Center High School for Science, Technology and the Creative Arts",13,ARABIC,8,1.0,909.0,111.0,258.0,143.0,0.125,128
10X213,Bronx Engineering and Technology Academy,10,ARABIC,8,1.0,754.0,115.0,142.0,6.0,0.125,128
24Q267,High School of Applied Communication,24,ARABIC,8,1.0,557.0,75.0,145.0,6.0,0.125,128
24Q236,International High School for Health Sciences,24,ARABIC,8,1.0,485.0,112.0,81.0,68.0,0.125,128
17K122,Pathways in Technology Early College High School (P-Tech),17,ARABIC,8,1.0,712.0,114.0,150.0,6.0,0.125,128
16K688,The Brooklyn Academy of Global Finance,16,ARABIC,8,1.0,469.0,56.0,108.0,6.0,0.125,128
07X548,Careers in Sports High School,7,ARABIC,8,1.0,1056.0,226.0,125.0,202.0,0.125,128
19K660,W. H. Maxwell Career and Technical Education High School,19,ARABIC,8,1.0,991.0,185.0,305.0,164.0,0.125,128
02M298,Pace High School,2,ARABIC,8,1.0,1172.0,169.0,190.0,177.0,0.125,128
19K510,World Academy for Total Community Health High School,19,ARABIC,8,1.0,417.0,29.0,98.0,6.0,0.125,128
08X269,Bronx Studio School for Writers and Artists,8,ARABIC,8,1.0,481.0,130.0,90.0,113.0,0.125,128
08X282,Women's Academy of Excellence,8,ARABIC,8,1.0,172.0,27.0,108.0,6.0,0.125,128
02M529,Jacqueline Kennedy Onassis High School,2,ARABIC,8,1.0,534.0,81.0,204.0,6.0,0.125,128
28Q690,High School for Law Enforcement and Public Safety,28,ARABIC,8,1.0,396.0,91.0,165.0,109.0,0.125,128
06M293,City College Academy of the Arts,6,ARABIC,8,1.0,1028.0,337.0,81.0,95.0,0.125,128
32K552,The Academy of Urban Planning and Engineering,32,ARABIC,8,1.0,737.0,128.0,113.0,6.0,0.125,128
11X265,Bronx Lab School,11,ARABIC,8,1.0,381.0,47.0,123.0,6.0,0.125,128
10X437,Fordham High School for the Arts,10,ARABIC,8,1.0,1826.0,399.0,130.0,158.0,0.125,128
27Q314,Epic High School - South,27,ARABIC,9,1.0,618.0,154.0,95.0,138.0,0.1111111111111111,152
10X477,Marble Hill High School for International Studies,10,ARABIC,9,1.0,810.0,158.0,108.0,139.0,0.1111111111111111,152
27Q309,Academy of Medical Technology: A College Board School,27,ARABIC,9,1.0,626.0,120.0,105.0,109.0,0.1111111111111111,152
25Q670,Robert F. Kennedy Community High School,25,ARABIC,9,1.0,1012.0,254.0,150.0,223.0,0.1111111111111111,152
27Q334,Epic High School - North,27,ARABIC,9,1.0,735.0,169.0,70.0,91.0,0.1111111111111111,152
01M448,University Neighborhood High School,1,ARABIC,9,1.0,2248.0,447.0,125.0,185.0,0.1111111111111111,152
32K168,The Brooklyn School for Math and Research,32,ARABIC,9,1.0,710.0,99.0,108.0,148.0,0.1111111111111111,152
10X565,High School for Energy and Technology,10,ARABIC,9,1.0,503.0,51.0,120.0,6.0,0.1111111111111111,152
13K483,The Urban Assembly School for Law and Justice,13,ARABIC,9,1.0,593.0,105.0,115.0,6.0,0.1111111111111111,152
19K502,FDNY - Captain Vernon A. Richard High School for Fire and Life Safety,19,ARABIC,9,1.0,745.0,141.0,108.0,125.0,0.1111111111111111,152
13K674,"City Polytechnic High School of Engineering, Architecture, and Technology",13,ARABIC,9,1.0,1239.0,274.0,108.0,160.0,0.1111111111111111,152
21K337,International High School at Lafayette,21,ARABIC,9,1.0,327.0,76.0,90.0,35.0,0.1111111111111111,152
02M393,Business Of Sports School,2,ARABIC,9,1.0,1151.0,248.0,129.0,210.0,0.1111111111111111,152
21K344,Rachel Carson High School for Coastal Studies,21,ARABIC,9,1.0,469.0,162.0,160.0,200.0,0.1111111111111111,152
12X550,High School of World Cultures,12,ARABIC,9,1.0,380.0,49.0,108.0,36.0,0.1111111111111111,152
30Q301,Academy for Careers in Television and Film,30,ARABIC,9,1.0,1410.0,330.0,151.0,200.0,0.1111111111111111,152
06M462,The College Academy,6,ARABIC,9,1.0,814.0,121.0,121.0,129.0,0.1111111111111111,152
11X275,High School of Computers and Technology,11,ARABIC,10,1.0,715.0,115.0,181.0,156.0,0.1,169
11X544,High School for Contemporary Arts,11,ARABIC,10,1.0,607.0,55.0,240.0,6.0,0.1,169
27Q302,"Queens High School for Information, Research, and Technology",27,ARABIC,10,1.0,671.0,160.0,130.0,177.0,0.1,169
24Q293,Civic Leadership Academy,24,ARABIC,10,1.0,1157.0,291.0,142.0,191.0,0.1,169
28Q350,Jamaica Gateway to the Sciences,28,ARABIC,10,1.0,1005.0,210.0,150.0,184.0,0.1,169
17K528,The High School for Global Citizenship,17,ARABIC,10,1.0,524.0,55.0,100.0,63.0,0.1,169
17K543,"Science, Technology and Research Early College High School at Erasmus",17,ARABIC,10,1.0,790.0,197.0,130.0,145.0,0.1,169
32K556,Bushwick Leaders High School for Academic Excellence,32,ARABIC,10,1.0,768.0,125.0,120.0,6.0,0.1,169
02M449,Vanguard High School,2,ARABIC,10,1.0,701.0,134.0,110.0,158.0,0.1,169
08X293,Renaissance High School for Musical Theater and the Arts,8,ARABIC,10,1.0,660.0,115.0,110.0,6.0,0.1,169
02M600,The High School of Fashion Industries,2,ARABIC,10,1.0,2046.0,720.0,475.0,395.0,0.1,169
02M438,International High School at Union Square,2,ARABIC,11,1.0,501.0,103.0,68.0,75.0,0.09090909090909091,180
28Q167,Metropolitan Expeditionary Learning School,28,ARABIC,11,1.0,1254.0,467.0,125.0,141.0,0.09090909090909091,180
18K563,It Takes a Village Academy,18,ARABIC,11,1.0,353.0,23.0,135.0,6.0,0.09090909090909091,180
18K566,Brooklyn Community High School for Excellence and Equity,18,ARABIC,11,1.0,448.0,61.0,75.0,6.0,0.09090909090909091,180
09X403,Bronx International High School,9,ARABIC,11,1.0,537.0,54.0,135.0,12.0,0.09090909090909091,180
18K642,Urban Action Academy,18,ARABIC,11,1.0,231.0,44.0,107.0,6.0,0.09090909090909091,180
08X312,Millennium Art Academy,8,ARABIC,11,1.0,625.0,136.0,112.0,117.0,0.09090909090909091,180
30Q417,Gotham Tech High School,30,ARABIC,11,1.0,631.0,96.0,90.0,6.0,0.09090909090909091,180
21K620,William E. Grady Career and Technical Education High School,21,ARABIC,11,1.0,970.0,205.0,305.0,214.0,0.09090909090909091,180
02M260,The Clinton School,2,ARABIC,11,1.0,2837.0,1151.0,134.0,221.0,0.09090909090909091,180
31R600,Ralph R. McKee Career and Technical Education High School,31,ARABIC,11,1.0,620.0,198.0,316.0,180.0,0.09090909090909091,180
10X243,West Bronx Academy for the Future,10,ARABIC,11,1.0,917.0,136.0,90.0,109.0,0.09090909090909091,180
08X561,Bronx Compass High School,8,ARABIC,11,1.0,520.0,70.0,130.0,6.0,0.09090909090909091,180
02M630,Art and Design High School,2,ARABIC,11,1.0,3594.0,1359.0,385.0,523.0,0.09090909090909091,180
03M492,"High School for Law, Advocacy and Community Justice",3,ARABIC,11,1.0,920.0,170.0,220.0,6.0,0.09090909090909091,180
11X270,Academy for Scholarship and Entrepreneurship: A College Board School,11,ARABIC,11,1.0,775.0,148.0,120.0,6.0,0.09090909090909091,180
10X353,World View High School,10,ARABIC,11,1.0,1343.0,263.0,150.0,195.0,0.09090909090909091,180
21K572,Leaders High School,21,ARABIC,12,1.0,462.0,119.0,110.0,141.0,0.08333333333333333,197
13K605,George Westinghouse Career and Technical Education High School,13,ARABIC,12,1.0,1254.0,203.0,254.0,194.0,0.08333333333333333,197
25Q460,Flushing High School,25,ARABIC,12,1.0,1592.0,289.0,419.0,419.0,0.08333333333333333,197
18K617,High School for Innovation in Advertising and Media,18,ARABIC,12,1.0,522.0,101.0,81.0,91.0,0.08333333333333333,197
07X495,University Heights Secondary School,7,ARABIC,12,1.0,2181.0,787.0,140.0,203.0,0.08333333333333333,197
11X290,Bronx Academy of Health Careers,11,ARABIC,12,1.0,897.0,90.0,108.0,6.0,0.08333333333333333,197
30Q555,Newcomers High School,30,ARABIC,12,1.0,559.0,166.0,81.0,107.0,0.08333333333333333,197
17K546,High School for Public Service: Heroes of Tomorrow,17,ARABIC,13,1.0,656.0,69.0,130.0,6.0,0.07692307692307693,204
19K639,Brooklyn Lab School,19,ARABIC,13,1.0,980.0,152.0,102.0,143.0,0.07692307692307693,204
24Q550,High School for Arts and Business,24,ARABIC,13,1.0,2257.0,552.0,191.0,255.0,0.07692307692307693,204
21K348,High School of Sports Management,21,ARABIC,13,1.0,386.0,75.0,176.0,6.0,0.07692307692307693,204
17K382,Academy for College Preparation and Career Exploration: A College Board School,17,ARABIC,13,1.0,837.0,124.0,108.0,6.0,0.07692307692307693,204
17K751,Academy for Health Careers,17,ARABIC,13,1.0,715.0,72.0,108.0,6.0,0.07692307692307693,204
27Q475,Richmond Hill High School,27,ARABIC,14,1.0,1397.0,386.0,371.0,423.0,0.07142857142857142,210
02M507,Urban Assembly Gateway School for Technology,2,ARABIC,14,1.0,1299.0,278.0,108.0,146.0,0.07142857142857142,210
11X249,Bronx Health Sciences High School,11,ARABIC,14,1.0,1270.0,225.0,200.0,261.0,0.07142857142857142,210
06M468,High School for Health Careers and Sciences,6,ARABIC,14,1.0,822.0,121.0,268.0,6.0,0.07142857142857142,210
02M376,NYC iSchool,2,ARABIC,14,1.0,2459.0,931.0,118.0,158.0,0.07142857142857142,210
15K448,Brooklyn Collaborative Studies,15,ARABIC,15,1.0,693.0,99.0,90.0,110.0,0.06666666666666667,215
02M414,N.Y.C. Museum School,2,ARABIC,15,1.0,3022.0,865.0,150.0,254.0,0.06666666666666667,215
13K670,Benjamin Banneker Academy,13,ARABIC,15,1.0,1912.0,451.0,225.0,318.0,0.06666666666666667,215
11X545,Bronx Aerospace High School,11,ARABIC,15,1.0,751.0,109.0,189.0,6.0,0.06666666666666667,215
10X434,Belmont Preparatory High School,10,ARABIC,15,1.0,1447.0,203.0,108.0,176.0,0.06666666666666667,215
11X514,The Bronxwood Preparatory Academy,11,ARABIC,15,1.0,668.0,93.0,120.0,150.0,0.06666666666666667,215
19K615,Transit Tech Career and Technical Education High School,19,ARABIC,15,1.0,1168.0,225.0,315.0,6.0,0.06666666666666667,215
24Q560,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",24,ARABIC,15,1.0,1368.0,247.0,120.0,161.0,0.06666666666666667,215
04M495,Park East High School,4,ARABIC,16,1.0,2653.0,739.0,100.0,166.0,0.0625,223
02M489,High School of Economics and Finance,2,ARABIC,16,1.0,1374.0,223.0,230.0,6.0,0.0625,223
02M412,N.Y.C. Lab School for Collaborative Studies,2,ARABIC,16,1.0,3134.0,1067.0,109.0,161.0,0.0625,223
06M540,A. Philip Randolph Campus High School,6,ARABIC,16,1.0,2050.0,408.0,471.0,379.0,0.0625,223
31R080,The Michael J. Petrides School,31,ARABIC,16,1.0,724.0,274.0,128.0,188.0,0.0625,223
08X320,Pelham Lab High School,8,ARABIC,17,1.0,514.0,49.0,108.0,6.0,0.058823529411764705,228
18K637,Academy for Conservation and the Environment,18,ARABIC,18,1.0,727.0,92.0,170.0,217.0,0.05555555555555555,229
18K633,High School for Medical Professions,18,ARABIC,18,1.0,666.0,99.0,108.0,116.0,0.05555555555555555,229
14K478,"The High School for Enterprise, Business and Technology",14,ARABIC,18,1.0,1197.0,144.0,249.0,130.0,0.05555555555555555,229
17K590,Medgar Evers College Preparatory School,17,ARABIC,18,1.0,2078.0,676.0,220.0,237.0,0.05555555555555555,229
17K745,Brooklyn Institute for Liberal Arts,17,ARABIC,18,1.0,761.0,109.0,175.0,158.0,0.05555555555555555,229
28Q680,Queens Gateway to Health Sciences Secondary School,28,ARABIC,19,1.0,1238.0,384.0,108.0,147.0,0.05263157894736842,234
15K462,John Jay School for Law,15,ARABIC,19,1.0,1012.0,184.0,125.0,6.0,0.05263157894736842,234
10X439,Bronx High School for Law and Community Service,10,ARABIC,19,1.0,1467.0,220.0,108.0,163.0,0.05263157894736842,234
32K554,All City Leadership Secondary School,32,ARABIC,20,1.0,911.0,247.0,62.0,62.0,0.05,237
08X348,Schuylerville Preparatory High School,8,ARABIC,20,1.0,286.0,30.0,108.0,6.0,0.05,237
10X264,Bronx Academy for Software Engineering (BASE),10,ARABIC,20,1.0,1199.0,175.0,120.0,165.0,0.05,237
