School DBN,School Name,School District,Home Language,Total Applicants Language,True Applicants Language,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
02M303,"Facing History School, The",2,MANDARIN,1,1.0,421.0,87.0,107.0,6.0,1.0,159
02M305,"Urban Assembly Academy of Government and Law, The",2,MANDARIN,1,1.0,573.0,75.0,100.0,6.0,1.0,159
02M374,Gramercy Arts High School,2,MANDARIN,1,1.0,1038.0,129.0,204.0,78.0,1.0,159
02M393,Business Of Sports School,2,MANDARIN,1,1.0,1151.0,248.0,129.0,210.0,1.0,159
02M395,A School Without Walls,2,MANDARIN,1,1.0,178.0,36.0,100.0,6.0,1.0,159
03M291,West End Secondary School,3,MANDARIN,1,1.0,1209.0,392.0,105.0,146.0,1.0,159
02M419,Landmark High School,2,MANDARIN,1,1.0,457.0,37.0,100.0,6.0,1.0,159
02M425,Leadership and Public Service High School,2,MANDARIN,1,1.0,387.0,36.0,145.0,52.0,1.0,159
02M427,Manhattan Academy For Arts & Language,2,MANDARIN,1,1.0,389.0,72.0,108.0,49.0,1.0,159
02M432,Murray Hill Academy,2,MANDARIN,1,1.0,558.0,76.0,90.0,6.0,1.0,159
02M437,Hudson High School of Learning Technologies,2,MANDARIN,1,1.0,353.0,48.0,119.0,6.0,1.0,159
02M438,International High School at Union Square,2,MANDARIN,1,1.0,501.0,103.0,68.0,75.0,1.0,159
02M449,Vanguard High School,2,MANDARIN,1,1.0,701.0,134.0,110.0,158.0,1.0,159
02M459,Manhattan International High School,2,MANDARIN,1,1.0,738.0,151.0,85.0,73.0,1.0,159
02M500,Unity Center for Urban Technologies,2,MANDARIN,1,1.0,274.0,48.0,95.0,136.0,1.0,159
02M520,Murry Bergtraum High School for Business Careers,2,MANDARIN,1,1.0,222.0,38.0,240.0,6.0,1.0,159
02M529,Jacqueline Kennedy Onassis High School,2,MANDARIN,1,1.0,534.0,81.0,204.0,6.0,1.0,159
02M551,Urban Assembly New York Harbor School,2,MANDARIN,1,1.0,724.0,221.0,200.0,6.0,1.0,159
02M586,Harvey Milk High School,2,MANDARIN,1,1.0,40.0,1.0,45.0,1.0,1.0,159
02M422,Quest to Learn,2,MANDARIN,1,1.0,177.0,27.0,108.0,41.0,1.0,159
18K576,Victory Collegiate High School,18,MANDARIN,1,1.0,305.0,61.0,140.0,6.0,1.0,159
09X297,Morris Academy for Collaborative Studies,9,MANDARIN,1,1.0,568.0,80.0,123.0,6.0,1.0,159
09X327,Comprehensive Model School Project M.S. 327,9,MANDARIN,1,1.0,706.0,224.0,90.0,103.0,1.0,159
13K265,Dr. Susan S. McKinney Secondary School of the Arts,13,MANDARIN,1,1.0,362.0,54.0,82.0,6.0,1.0,159
13K527,Urban Assembly Institute of Math and Science for Young Women,13,MANDARIN,1,1.0,237.0,54.0,81.0,60.0,1.0,159
13K594,Gotham Professional Arts Academy,13,MANDARIN,1,1.0,364.0,61.0,81.0,6.0,1.0,159
13K670,Benjamin Banneker Academy,13,MANDARIN,1,1.0,1912.0,451.0,225.0,318.0,1.0,159
13K963,Design Works High School,13,MANDARIN,1,1.0,607.0,86.0,81.0,6.0,1.0,159
14K071,Juan Morel Campos Secondary School,14,MANDARIN,1,1.0,341.0,78.0,101.0,69.0,1.0,159
14K477,East Williamsburg Scholars Academy,14,MANDARIN,1,1.0,650.0,90.0,234.0,6.0,1.0,159
14K478,"The High School for Enterprise, Business and Technology",14,MANDARIN,1,1.0,1197.0,144.0,249.0,130.0,1.0,159
14K488,Brooklyn Preparatory High School,14,MANDARIN,1,1.0,1061.0,174.0,153.0,6.0,1.0,159
14K561,Williamsburg Preparatory School,14,MANDARIN,1,1.0,1131.0,226.0,180.0,236.0,1.0,159
14K610,A-Tech High School,14,MANDARIN,1,1.0,1273.0,264.0,224.0,243.0,1.0,159
14K685,El Puente Academy for Peace and Justice,14,MANDARIN,1,1.0,134.0,25.0,70.0,6.0,1.0,159
12X684,Wings Academy,12,MANDARIN,1,1.0,370.0,63.0,150.0,86.0,1.0,159
15K464,Park Slope Collegiate,15,MANDARIN,1,1.0,613.0,115.0,102.0,130.0,1.0,159
15K519,Cobble Hill School of American Studies,15,MANDARIN,1,1.0,481.0,62.0,278.0,6.0,1.0,159
15K592,Khalil Gibran International Academy,15,MANDARIN,1,1.0,101.0,19.0,81.0,6.0,1.0,159
16K455,Boys and Girls High School,16,MANDARIN,1,1.0,712.0,68.0,369.0,96.0,1.0,159
17K122,Pathways in Technology Early College High School (P-Tech),17,MANDARIN,1,1.0,712.0,114.0,150.0,6.0,1.0,159
17K524,International High School at Prospect Heights,17,MANDARIN,1,1.0,338.0,61.0,108.0,45.0,1.0,159
17K537,High School for Youth and Community Development at Erasmus,17,MANDARIN,1,1.0,488.0,82.0,140.0,6.0,1.0,159
17K546,High School for Public Service: Heroes of Tomorrow,17,MANDARIN,1,1.0,656.0,69.0,130.0,6.0,1.0,159
17K548,Brooklyn School for Music & Theatre,17,MANDARIN,1,1.0,522.0,74.0,108.0,6.0,1.0,159
17K745,Brooklyn Institute for Liberal Arts,17,MANDARIN,1,1.0,761.0,109.0,175.0,158.0,1.0,159
17K751,Academy for Health Careers,17,MANDARIN,1,1.0,715.0,72.0,108.0,6.0,1.0,159
18K563,It Takes a Village Academy,18,MANDARIN,1,1.0,353.0,23.0,135.0,6.0,1.0,159
18K566,Brooklyn Community High School for Excellence and Equity,18,MANDARIN,1,1.0,448.0,61.0,75.0,6.0,1.0,159
15K497,The Boerum Hill School for International Studies,15,MANDARIN,1,1.0,801.0,155.0,125.0,6.0,1.0,159
09X324,Bronx Early College Academy for Teaching & Learning,9,MANDARIN,1,1.0,549.0,93.0,81.0,133.0,1.0,159
12X446,Arturo A. Schomburg Satellite Academy Bronx,12,MANDARIN,1,1.0,222.0,33.0,40.0,24.0,1.0,159
11X545,Bronx Aerospace High School,11,MANDARIN,1,1.0,751.0,109.0,189.0,6.0,1.0,159
09X413,Bronx High School for Medical Science,9,MANDARIN,1,1.0,1104.0,178.0,90.0,170.0,1.0,159
09X505,"Bronx School for Law, Government and Justice",9,MANDARIN,1,1.0,1132.0,259.0,120.0,154.0,1.0,159
09X525,Bronx Leadership Academy High School,9,MANDARIN,1,1.0,1027.0,107.0,105.0,123.0,1.0,159
09X564,Claremont International HS,9,MANDARIN,1,1.0,412.0,50.0,81.0,25.0,1.0,159
10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),10,MANDARIN,1,1.0,648.0,268.0,210.0,288.0,1.0,159
10X213,Bronx Engineering and Technology Academy,10,MANDARIN,1,1.0,754.0,115.0,142.0,6.0,1.0,159
10X225,Theatre Arts Production Company School,10,MANDARIN,1,1.0,633.0,88.0,170.0,6.0,1.0,159
10X228,Jonas Bronck Academy,10,MANDARIN,1,1.0,372.0,91.0,90.0,6.0,1.0,159
10X268,Kingsbridge International High School,10,MANDARIN,1,1.0,206.0,15.0,108.0,6.0,1.0,159
10X284,Bronx School of Law and Finance,10,MANDARIN,1,1.0,558.0,58.0,130.0,6.0,1.0,159
10X368,In-Tech Academy (M.S. / High School 368),10,MANDARIN,1,1.0,707.0,244.0,160.0,205.0,1.0,159
10X437,Fordham High School for the Arts,10,MANDARIN,1,1.0,1826.0,399.0,130.0,158.0,1.0,159
12X248,"Metropolitan High School, The",12,MANDARIN,1,1.0,228.0,33.0,151.0,6.0,1.0,159
10X438,Fordham Leadership Academy,10,MANDARIN,1,1.0,2416.0,416.0,108.0,155.0,1.0,159
10X440,DeWitt Clinton High School,10,MANDARIN,1,1.0,2901.0,586.0,385.0,492.0,1.0,159
10X565,High School for Energy and Technology,10,MANDARIN,1,1.0,503.0,51.0,120.0,6.0,1.0,159
11X249,Bronx Health Sciences High School,11,MANDARIN,1,1.0,1270.0,225.0,200.0,261.0,1.0,159
11X270,Academy for Scholarship and Entrepreneurship: A College Board School,11,MANDARIN,1,1.0,775.0,148.0,120.0,6.0,1.0,159
11X275,High School of Computers and Technology,11,MANDARIN,1,1.0,715.0,115.0,181.0,156.0,1.0,159
11X288,Collegiate Institute for Math and Science,11,MANDARIN,1,1.0,1764.0,317.0,133.0,200.0,1.0,159
11X290,Bronx Academy of Health Careers,11,MANDARIN,1,1.0,897.0,90.0,108.0,6.0,1.0,159
11X299,Astor Collegiate Academy,11,MANDARIN,1,1.0,2199.0,342.0,120.0,189.0,1.0,159
11X418,Bronx High School for the Visual Arts,11,MANDARIN,1,1.0,951.0,168.0,102.0,136.0,1.0,159
11X455,Harry S Truman High School,11,MANDARIN,1,1.0,1891.0,390.0,913.0,6.0,1.0,159
11X542,Pelham Preparatory Academy,11,MANDARIN,1,1.0,2331.0,448.0,130.0,211.0,1.0,159
11X544,High School for Contemporary Arts,11,MANDARIN,1,1.0,607.0,55.0,240.0,6.0,1.0,159
10X439,Bronx High School for Law and Community Service,10,MANDARIN,1,1.0,1467.0,220.0,108.0,163.0,1.0,159
32K556,Bushwick Leaders High School for Academic Excellence,32,MANDARIN,1,1.0,768.0,125.0,120.0,6.0,1.0,159
