School DBN,School Name,School District,Home Language,Total Applicants Language,True Applicants Language,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
02M303,"Facing History School, The",2,CHINESE/ANY,1,1.0,421.0,87.0,107.0,6.0,1.0,148
02M308,Lower Manhattan Arts Academy,2,CHINESE/ANY,1,1.0,524.0,69.0,95.0,6.0,1.0,148
02M313,"James Baldwin School, The: A School for Expeditionary Learning",2,CHINESE/ANY,1,1.0,71.0,14.0,25.0,6.0,1.0,148
02M316,"Urban Assembly School of Business for Young Women, the",2,CHINESE/ANY,1,1.0,165.0,17.0,120.0,6.0,1.0,148
02M374,Gramercy Arts High School,2,CHINESE/ANY,1,1.0,1038.0,129.0,204.0,78.0,1.0,148
02M393,Business Of Sports School,2,CHINESE/ANY,1,1.0,1151.0,248.0,129.0,210.0,1.0,148
02M394,Emma Lazarus High School,2,CHINESE/ANY,1,1.0,134.0,19.0,60.0,1.0,1.0,148
02M399,The High School For Language And Diplomacy,2,CHINESE/ANY,1,1.0,385.0,36.0,134.0,6.0,1.0,148
02M408,Professional Performing Arts High School,2,CHINESE/ANY,1,1.0,1255.0,378.0,128.0,180.0,1.0,148
02M419,Landmark High School,2,CHINESE/ANY,1,1.0,457.0,37.0,100.0,6.0,1.0,148
02M422,Quest to Learn,2,CHINESE/ANY,1,1.0,177.0,27.0,108.0,41.0,1.0,148
02M427,Manhattan Academy For Arts & Language,2,CHINESE/ANY,1,1.0,389.0,72.0,108.0,49.0,1.0,148
02M432,Murray Hill Academy,2,CHINESE/ANY,1,1.0,558.0,76.0,90.0,6.0,1.0,148
02M437,Hudson High School of Learning Technologies,2,CHINESE/ANY,1,1.0,353.0,48.0,119.0,6.0,1.0,148
02M438,International High School at Union Square,2,CHINESE/ANY,1,1.0,501.0,103.0,68.0,75.0,1.0,148
02M449,Vanguard High School,2,CHINESE/ANY,1,1.0,701.0,134.0,110.0,158.0,1.0,148
02M459,Manhattan International High School,2,CHINESE/ANY,1,1.0,738.0,151.0,85.0,73.0,1.0,148
02M500,Unity Center for Urban Technologies,2,CHINESE/ANY,1,1.0,274.0,48.0,95.0,136.0,1.0,148
02M519,Talent Unlimited High School,2,CHINESE/ANY,1,1.0,1599.0,468.0,152.0,213.0,1.0,148
02M520,Murry Bergtraum High School for Business Careers,2,CHINESE/ANY,1,1.0,222.0,38.0,240.0,6.0,1.0,148
02M529,Jacqueline Kennedy Onassis High School,2,CHINESE/ANY,1,1.0,534.0,81.0,204.0,6.0,1.0,148
02M531,Repertory Company High School for Theatre Arts,2,CHINESE/ANY,1,1.0,365.0,100.0,60.0,68.0,1.0,148
02M551,Urban Assembly New York Harbor School,2,CHINESE/ANY,1,1.0,724.0,221.0,200.0,6.0,1.0,148
02M605,Humanities Preparatory Academy,2,CHINESE/ANY,1,1.0,861.0,101.0,75.0,6.0,1.0,148
03M291,West End Secondary School,3,CHINESE/ANY,1,1.0,1209.0,392.0,105.0,146.0,1.0,148
10X213,Bronx Engineering and Technology Academy,10,CHINESE/ANY,1,1.0,754.0,115.0,142.0,6.0,1.0,148
10X225,Theatre Arts Production Company School,10,CHINESE/ANY,1,1.0,633.0,88.0,170.0,6.0,1.0,148
10X264,Bronx Academy for Software Engineering (BASE),10,CHINESE/ANY,1,1.0,1199.0,175.0,120.0,165.0,1.0,148
13K963,Design Works High School,13,CHINESE/ANY,1,1.0,607.0,86.0,81.0,6.0,1.0,148
14K071,Juan Morel Campos Secondary School,14,CHINESE/ANY,1,1.0,341.0,78.0,101.0,69.0,1.0,148
14K454,The Williamsburg High School of Art and Technology,14,CHINESE/ANY,1,1.0,893.0,129.0,116.0,120.0,1.0,148
14K478,"The High School for Enterprise, Business and Technology",14,CHINESE/ANY,1,1.0,1197.0,144.0,249.0,130.0,1.0,148
14K488,Brooklyn Preparatory High School,14,CHINESE/ANY,1,1.0,1061.0,174.0,153.0,6.0,1.0,148
14K561,Williamsburg Preparatory School,14,CHINESE/ANY,1,1.0,1131.0,226.0,180.0,236.0,1.0,148
14K586,Lyons Community School,14,CHINESE/ANY,1,1.0,174.0,32.0,81.0,6.0,1.0,148
14K610,A-Tech High School,14,CHINESE/ANY,1,1.0,1273.0,264.0,224.0,243.0,1.0,148
14K685,El Puente Academy for Peace and Justice,14,CHINESE/ANY,1,1.0,134.0,25.0,70.0,6.0,1.0,148
15K429,Digital Arts and Cinema Technology High School,15,CHINESE/ANY,1,1.0,579.0,105.0,90.0,94.0,1.0,148
15K448,Brooklyn Collaborative Studies,15,CHINESE/ANY,1,1.0,693.0,99.0,90.0,110.0,1.0,148
15K462,John Jay School for Law,15,CHINESE/ANY,1,1.0,1012.0,184.0,125.0,6.0,1.0,148
15K463,Cyberarts Studio Academy,15,CHINESE/ANY,1,1.0,256.0,30.0,125.0,6.0,1.0,148
15K464,Park Slope Collegiate,15,CHINESE/ANY,1,1.0,613.0,115.0,102.0,130.0,1.0,148
15K497,The Boerum Hill School for International Studies,15,CHINESE/ANY,1,1.0,801.0,155.0,125.0,6.0,1.0,148
15K519,Cobble Hill School of American Studies,15,CHINESE/ANY,1,1.0,481.0,62.0,278.0,6.0,1.0,148
15K592,Khalil Gibran International Academy,15,CHINESE/ANY,1,1.0,101.0,19.0,81.0,6.0,1.0,148
16K688,The Brooklyn Academy of Global Finance,16,CHINESE/ANY,1,1.0,469.0,56.0,108.0,6.0,1.0,148
17K122,Pathways in Technology Early College High School (P-Tech),17,CHINESE/ANY,1,1.0,712.0,114.0,150.0,6.0,1.0,148
17K382,Academy for College Preparation and Career Exploration: A College Board School,17,CHINESE/ANY,1,1.0,837.0,124.0,108.0,6.0,1.0,148
17K524,International High School at Prospect Heights,17,CHINESE/ANY,1,1.0,338.0,61.0,108.0,45.0,1.0,148
17K528,The High School for Global Citizenship,17,CHINESE/ANY,1,1.0,524.0,55.0,100.0,63.0,1.0,148
17K537,High School for Youth and Community Development at Erasmus,17,CHINESE/ANY,1,1.0,488.0,82.0,140.0,6.0,1.0,148
17K546,High School for Public Service: Heroes of Tomorrow,17,CHINESE/ANY,1,1.0,656.0,69.0,130.0,6.0,1.0,148
17K548,Brooklyn School for Music & Theatre,17,CHINESE/ANY,1,1.0,522.0,74.0,108.0,6.0,1.0,148
17K590,Medgar Evers College Preparatory School,17,CHINESE/ANY,1,1.0,2078.0,676.0,220.0,237.0,1.0,148
17K600,Clara Barton High School,17,CHINESE/ANY,1,1.0,1276.0,355.0,434.0,6.0,1.0,148
13K670,Benjamin Banneker Academy,13,CHINESE/ANY,1,1.0,1912.0,451.0,225.0,318.0,1.0,148
13K594,Gotham Professional Arts Academy,13,CHINESE/ANY,1,1.0,364.0,61.0,81.0,6.0,1.0,148
13K527,Urban Assembly Institute of Math and Science for Young Women,13,CHINESE/ANY,1,1.0,237.0,54.0,81.0,60.0,1.0,148
13K483,The Urban Assembly School for Law and Justice,13,CHINESE/ANY,1,1.0,593.0,105.0,115.0,6.0,1.0,148
10X353,World View High School,10,CHINESE/ANY,1,1.0,1343.0,263.0,150.0,195.0,1.0,148
10X374,Knowledge and Power Preparatory Academy International High School (Kappa),10,CHINESE/ANY,1,1.0,2279.0,431.0,120.0,179.0,1.0,148
10X433,High School for Teaching and the Professions,10,CHINESE/ANY,1,1.0,344.0,61.0,102.0,6.0,1.0,148
10X434,Belmont Preparatory High School,10,CHINESE/ANY,1,1.0,1447.0,203.0,108.0,176.0,1.0,148
10X437,Fordham High School for the Arts,10,CHINESE/ANY,1,1.0,1826.0,399.0,130.0,158.0,1.0,148
10X438,Fordham Leadership Academy,10,CHINESE/ANY,1,1.0,2416.0,416.0,108.0,155.0,1.0,148
10X439,Bronx High School for Law and Community Service,10,CHINESE/ANY,1,1.0,1467.0,220.0,108.0,163.0,1.0,148
10X440,DeWitt Clinton High School,10,CHINESE/ANY,1,1.0,2901.0,586.0,385.0,492.0,1.0,148
10X477,Marble Hill High School for International Studies,10,CHINESE/ANY,1,1.0,810.0,158.0,108.0,139.0,1.0,148
10X549,Discovery High School,10,CHINESE/ANY,1,1.0,716.0,95.0,108.0,135.0,1.0,148
11X249,Bronx Health Sciences High School,11,CHINESE/ANY,1,1.0,1270.0,225.0,200.0,261.0,1.0,148
11X270,Academy for Scholarship and Entrepreneurship: A College Board School,11,CHINESE/ANY,1,1.0,775.0,148.0,120.0,6.0,1.0,148
11X275,High School of Computers and Technology,11,CHINESE/ANY,1,1.0,715.0,115.0,181.0,156.0,1.0,148
17K751,Academy for Health Careers,17,CHINESE/ANY,1,1.0,715.0,72.0,108.0,6.0,1.0,148
11X288,Collegiate Institute for Math and Science,11,CHINESE/ANY,1,1.0,1764.0,317.0,133.0,200.0,1.0,148
11X508,Bronxdale High School,11,CHINESE/ANY,1,1.0,1828.0,267.0,129.0,190.0,1.0,148
11X509,High School of Language and Innovation,11,CHINESE/ANY,1,1.0,299.0,56.0,108.0,36.0,1.0,148
11X513,New World High School,11,CHINESE/ANY,1,1.0,625.0,129.0,108.0,69.0,1.0,148
11X514,The Bronxwood Preparatory Academy,11,CHINESE/ANY,1,1.0,668.0,93.0,120.0,150.0,1.0,148
11X542,Pelham Preparatory Academy,11,CHINESE/ANY,1,1.0,2331.0,448.0,130.0,211.0,1.0,148
12X248,"Metropolitan High School, The",12,CHINESE/ANY,1,1.0,228.0,33.0,151.0,6.0,1.0,148
12X267,Bronx Latin,12,CHINESE/ANY,1,1.0,841.0,149.0,81.0,113.0,1.0,148
12X388,Pan American International High School at Monroe,12,CHINESE/ANY,1,1.0,310.0,71.0,108.0,43.0,1.0,148
12X478,The Cinema School,12,CHINESE/ANY,1,1.0,618.0,139.0,81.0,117.0,1.0,148
12X641,Bard High School Early College Bronx,12,CHINESE/ANY,1,1.0,1391.0,613.0,100.0,106.0,1.0,148
13K265,Dr. Susan S. McKinney Secondary School of the Arts,13,CHINESE/ANY,1,1.0,362.0,54.0,82.0,6.0,1.0,148
13K350,Urban Assembly School of Music and Art,13,CHINESE/ANY,1,1.0,494.0,52.0,108.0,6.0,1.0,148
13K412,Brooklyn Community Arts & Media High School (BCAM),13,CHINESE/ANY,1,1.0,702.0,113.0,142.0,6.0,1.0,148
11X455,Harry S Truman High School,11,CHINESE/ANY,1,1.0,1891.0,390.0,913.0,6.0,1.0,148
32K556,Bushwick Leaders High School for Academic Excellence,32,CHINESE/ANY,1,1.0,768.0,125.0,120.0,6.0,1.0,148
